Front,Back,Tags
transitivo + objeto en acusativo,"<div class=""answer"">fortführen</div><div class=""meta""><p><b>Significado:</b><br>continuar haciendo algo, por ejemplo una actividad o un proyecto</p><div class=""example""><b>Ejemplo:</b><br>Morgen werden wir die Verhandlungen fortführen.</div><div class=""translation""><b>Traducción:</b><br>Mañana continuaremos las negociaciones.</div><p><b>Perfekt:</b><br>Wir haben die Verhandlungen fortgeführt.</p></div>",verb_prefix family::führen prefix::fort separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_es_to_de
llevar a alguien aquí,"<div class=""answer"">herführen</div><div class=""meta""><p><b>Significado:</b><br>Llevar o guiar a alguien hasta aquí, a este lugar.</p><div class=""example""><b>Ejemplo:</b><br>Erzähl, was dich zu mir hergeführt hat.</div><div class=""translation""><b>Traducción:</b><br>Cuenta qué te ha traído hasta mí.</div><p><b>Construcción:</b><br>jemanden hierher führen</p><p><b>Perfekt:</b><br>Er hat mich hierher geführt.</p></div>",verb_prefix family::führen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
acompañar a alguien a un lugar,"<div class=""answer"">hinführen</div><div class=""meta""><p><b>Significado:</b><br>acompañar a alguien a un lugar</p><div class=""example""><b>Ejemplo:</b><br>Ich soll sie zu der Stelle hinführen, wo damals der Unfall geschah.</div><div class=""translation""><b>Traducción:</b><br>Debo acompañarla al lugar donde ocurrió el accidente.</div><p><b>Construcción:</b><br>jemanden zu einem Ort hinführen</p><p><b>Perfekt:</b><br>Er hat die Touristen zum Museum hingeführt.</p></div>",verb_prefix family::führen prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
llevar algo consigo,"<div class=""answer"">mitführen</div><div class=""meta""><p><b>Significado:</b><br>llevar algo consigo</p><div class=""example""><b>Ejemplo:</b><br>Sie müssen schon Ihren Personalausweis mitführen, das wissen Sie doch, oder?</div><div class=""translation""><b>Traducción:</b><br>Usted debe llevar siempre su documento de identidad consigo, eso ya lo sabe, ¿verdad?</div><p><b>Perfekt:</b><br>Sie hat ihren Regenschirm mitgeführt.</p></div>",verb_prefix family::führen prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
ajustar algo a un objetivo cambiante,"<div class=""answer"">nachführen</div><div class=""meta""><p><b>Significado:</b><br>ajustar algo a un objetivo cambiante</p><div class=""example""><b>Ejemplo:</b><br>Die Effizienz von Photovoltaikanlagen steigt, wenn man die Panels der Sonne nachführt.</div><div class=""translation""><b>Traducción:</b><br>La eficiencia de las instalaciones fotovoltaicas aumenta cuando se ajustan los paneles al sol.</div><p><b>Perfekt:</b><br>Man hat die Solarpanels der Sonne nachgeführt.</p></div>",verb_prefix family::führen prefix::nach separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
engañar o inducir a hacer algo malo,"<div class=""answer"">verführen</div><div class=""meta""><p><b>Significado:</b><br>engañar o inducir a hacer algo malo</p><div class=""example""><b>Ejemplo:</b><br>Es sind ferner 130 Pferde vorhanden, welche das Bier verführen.</div><div class=""translation""><b>Traducción:</b><br>Además, hay 130 caballos presentes que engañan la cerveza.</div><p><b>Perfekt:</b><br>Sie hat ihn verführt.</p></div>",verb_prefix family::führen prefix::ver separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
mostrar,"<div class=""answer"">vorführen</div><div class=""meta""><p><b>Significado:</b><br>mostrar</p><div class=""example""><b>Ejemplo:</b><br>Ein Kinofilm, der mit der gängigen analogen Technologie aufgezeichnet wurde, kann auf jedem Kinoprojektor in jedem Land der Welt vorgeführt werden.</div><div class=""translation""><b>Traducción:</b><br>Una película que fue grabada con la tecnología analógica común puede ser mostrada en cualquier proyector de cine en cualquier país del mundo.</div><p><b>Perfekt:</b><br>Der Lehrer hat den neuen Computer im Klassenzimmer vorgeführt.</p></div>",verb_prefix family::führen prefix::vor separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
continuar algo que se ha empezado,"<div class=""answer"">weiterführen</div><div class=""meta""><p><b>Significado:</b><br>continuar algo que se ha empezado</p><div class=""example""><b>Ejemplo:</b><br>1918 zum titular a.o. Prof. ernannt, konnte Spitzy diese Einrichtung nach Kriegsende als Zivilspital weiterführen und wurde 1923 zum Direktor und Primararzt dieses orthopädischen Spitals ernannt, an dem er bis 1942 wirkte.</div><div class=""translation""><b>Traducción:</b><br>Nombrado profesor titular honorario en 1918, Spitzy pudo continuar este establecimiento como hospital civil después de la guerra y fue nombrado director y médico principal de este hospital ortopédico en 1923, donde trabajó hasta 1942.</div><p><b>Perfekt:</b><br>Spitzy hat diese Einrichtung weitergeführt.</p></div>",verb_prefix family::führen prefix::weiter separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_es_to_de
conducir algo hacia algo,"<div class=""answer"">zuführen</div><div class=""meta""><p><b>Significado:</b><br>conducir hacia un lugar</p><div class=""example""><b>Ejemplo:</b><br>Der Maschine wird kein Strom zugeführt, da das Kabel defekt ist.</div><div class=""translation""><b>Traducción:</b><br>A la máquina no se le conduce corriente porque el cable está defectuoso.</div><p><b>Construcción:</b><br>etwas zu etwas zuführen</p><p><b>Perfekt:</b><br>Die Maschine hat keinen Strom zugeführt bekommen.</p></div>",verb_prefix family::führen prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
llevar a alguien/algo de vuelta (a),"<div class=""answer"">zurückführen</div><div class=""meta""><p><b>Significado:</b><br>llevar de vuelta al lugar de origen</p><div class=""example""><b>Ejemplo:</b><br>Der Bund muss viel stärker als bisher geplant und langfristiger operativ in die Betreuung einsteigen und mindestens die Hälfte aller Flüchtlinge aufnehmen, betreuen und bei negativem Ausgang in ihre Heimatländer zurückführen.</div><div class=""translation""><b>Traducción:</b><br>El gobierno federal debe involucrarse en la atención mucho más intensamente y a largo plazo de lo previsto hasta ahora y acoger, cuidar y devolver al menos a la mitad de todos los refugiados a sus países de origen en caso de resultado negativo.</div><p><b>Construcción:</b><br>jemanden/etwas zurückführen (auf)</p><p><b>Perfekt:</b><br>Er hat die Flüchtlinge zurückgeführt.</p></div>",verb_prefix family::führen prefix::zurück separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::translation_es_to_de
entregar algo a alguien,"<div class=""answer"">abgeben</div><div class=""meta""><p><b>Significado:</b><br>entregar, ceder, dar, emitir</p><div class=""example""><b>Ejemplo:</b><br>Am Schluss geben Sie bitte Ihre Klausur bei mir ab.</div><div class=""translation""><b>Traducción:</b><br>Al final, por favor entregue su examen a mí.</div><p><b>Construcción:</b><br>jemandem etwas abgeben</p><p><b>Perfekt:</b><br>Sie hat die Arbeit abgegeben.</p></div>",verb_prefix family::geben prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
indicar o afirmar una información,"<div class=""answer"">angeben</div><div class=""meta""><p><b>Significado:</b><br>indicar o afirmar una información.</p><div class=""example""><b>Ejemplo:</b><br>Bei der Versicherung gab er seine neue Adresse an.</div><div class=""translation""><b>Traducción:</b><br>En la aseguradora, él indicó su nueva dirección.</div><p><b>Construcción:</b><br>angeben + Akkusativ (die Information)</p><p><b>Perfekt:</b><br>hat angegeben</p></div>",verb_prefix family::geben prefix::an separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"cesar, rendirse, renunciar","<div class=""answer"">aufgeben</div><div class=""meta""><p><b>Significado:</b><br>cesar, rendirse, renunciar</p><div class=""example""><b>Ejemplo:</b><br>Der Läufer gab nach einem Sturz auf.</div><div class=""translation""><b>Traducción:</b><br>El corredor se rindió después de una caída.</div><p><b>Perfekt:</b><br>Er hat das Training aufgegeben.</p></div>",verb_prefix family::geben prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
gastar dinero,"<div class=""answer"">ausgeben</div><div class=""meta""><p><b>Significado:</b><br>gastar dinero</p><div class=""example""><b>Ejemplo:</b><br>Ich gebe rund 40 % meines Netto-Einkommens für die Wohnungsmiete aus.</div><div class=""translation""><b>Traducción:</b><br>Gasto alrededor del 40 % de mi ingreso neto en el alquiler del apartamento.</div><p><b>Construcción:</b><br>ausgeben + Akkusativobjekt</p><p><b>Perfekt:</b><br>Er hat viel Geld für Essen ausgegeben.</p></div>",verb_prefix family::geben prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
dar a alguien (dativo) algo (acusativo) para que lo tome,"<div class=""answer"">eingeben</div><div class=""meta""><p><b>Significado:</b><br>Administrar o dar una medicina o remedio a alguien para que lo tome.</p><div class=""example""><b>Ejemplo:</b><br>Man gab dem Töchterchen Arzney ein und legte es zu Bette.</div><div class=""translation""><b>Traducción:</b><br>Le dieron a la hijita la medicina y la acostaron en la cama.</div><p><b>Construcción:</b><br>jemandem (Dativ) etwas (Akkusativ) eingeben</p><p><b>Perfekt:</b><br>Sie hat dem Kind die Arznei eingegeben.</p></div>",verb_prefix family::geben prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
"dar, entregar","<div class=""answer"">hergeben</div><div class=""meta""><p><b>Significado:</b><br>dar, entregar</p><div class=""example""><b>Ejemplo:</b><br>Gib mir bitte den Salzstreuer her.</div><div class=""translation""><b>Traducción:</b><br>Por favor, pásame el salero.</div><p><b>Perfekt:</b><br>Ich habe das Buch hergegeben.</p></div>",verb_prefix family::geben prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
transitivo con dativo,"<div class=""answer"">hingeben</div><div class=""meta""><p><b>Significado:</b><br>entregar algo a alguien, dándolo hacia su dirección</p><div class=""example""><b>Ejemplo:</b><br>Da waren zwei alte Künstler, die erschraken darüber, was sie im Laufe der Zeit an so viele Menschen hingegeben hatten und wovon bei diesen Beschenkten keine Spur geblieben war; die nichts davon behalten und die die Gaben nicht zu Begabten gemacht hatten.</div><div class=""translation""><b>Traducción:</b><br>Había dos artistas ancianos que se asombraron de lo que habían entregado a tantas personas con el tiempo y de lo que no quedó rastro alguno en esos destinatarios; que no retuvieron nada y que no convirtieron los dones en talentos.</div><p><b>Construcción:</b><br>transitiv mit Dativ</p><p><b>Perfekt:</b><br>Sie hat ihre alten Bücher an die Bibliothek hingegeben.</p></div>",verb_prefix family::geben prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
dar algo (acusativo) a alguien (dativo) que se va,"<div class=""answer"">mitgeben</div><div class=""meta""><p><b>Significado:</b><br>dar a alguien que se va algo, generalmente con un propósito especial</p><div class=""example""><b>Ejemplo:</b><br>Da er gleich zur Post fuhr, konnten wir ihm unser Paket mitgeben.</div><div class=""translation""><b>Traducción:</b><br>Como él iba directamente a la oficina de correos, pudimos darle nuestro paquete.</div><p><b>Construcción:</b><br>jemandem (Dativ) etwas (Akkusativ) mitgeben</p><p><b>Perfekt:</b><br>Er hat ihm das Buch mitgegeben.</p></div>",verb_prefix family::geben prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
nach + objeto dativo geben,"<div class=""answer"">nachgeben</div><div class=""meta""><p><b>Significado:</b><br>agregar algo adicional o más</p><div class=""example""><b>Ejemplo:</b><br>Könnten sie mir bitte etwas vom Salat nachgeben, wandte er sich an den Kellner.</div><div class=""translation""><b>Traducción:</b><br>¿Podrían darme un poco más de ensalada, le dijo al camarero.</div><p><b>Construcción:</b><br>nach + Dativobjekt geben</p><p><b>Perfekt:</b><br>sie hat nachgegeben</p></div>",verb_prefix family::geben prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
admitir algo como correcto o verdadero; reconocer una propia acción,"<div class=""answer"">zugeben</div><div class=""meta""><p><b>Significado:</b><br>admitir algo como correcto o verdadero; reconocer una propia acción</p><div class=""example""><b>Ejemplo:</b><br>Zugegeben, Peter ist vielleicht rücksichtslos, aber ist Hans denn besser?</div><div class=""translation""><b>Traducción:</b><br>Admito que Peter quizás es imprudente, pero ¿es Hans realmente mejor?</div><p><b>Perfekt:</b><br>er hat zugegeben</p></div>",verb_prefix family::geben prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::translation_es_to_de
